Order_ID,Order_Date,Category,Product,Region,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Year,Month,Month_Name,Quarter
ORD101822,2024-07-05,Beauty,Makeup Kit,West,Consumer,Debit Card,2.0,864.0,0.03,1676.16,898.56,777.6000000000001,2024,7,Jul,Q3
ORD101823,2024-01-12,Clothing,Jacket,Central,Consumer,Net Banking,1.0,1387.0,0.19,1123.47,804.46,319.01,2024,1,Jan,Q1
ORD101824,2024-05-07,Beauty,Makeup Kit,South,Consumer,Credit Card,4.0,938.0,0.16,3151.68,1951.04,1200.6399999999999,2024,5,May,Q2
ORD101825,2024-09-26,Sports,Running Shoes,South,Corporate,Net Banking,1.0,1942.0,0.26,1437.08,1204.04,233.03999999999996,2024,9,Sep,Q3
ORD101826,2025-08-25,Electronics,Laptop,East,Consumer,UPI,2.0,16657.0,0.25,24985.5,25318.64,-333.1399999999994,2025,8,Aug,Q3
ORD101827,2024-04-09,Beauty,Shampoo,South,Consumer,Credit Card,3.0,1569.0,0.14,4048.02,2447.64,1600.38,2024,4,Apr,Q2
ORD101828,2024-09-14,Beauty,Face Serum,Central,Consumer,Debit Card,5.0,1426.0,0.23,5490.1,3707.6,1782.5000000000005,2024,9,Sep,Q3
ORD101829,2024-07-08,Electronics,Headphones,South,Consumer,Net Banking,5.0,26865.0,0.18,110146.5,102087.0,8059.5,2024,7,Jul,Q3
ORD101830,2025-08-11,Beauty,Moisturizer,South,Consumer,COD,2.0,981.0,0.21,1549.98,1020.24,529.74,2025,8,Aug,Q3
ORD101831,2024-07-22,Sports,Cricket Bat,North,Corporate,Net Banking,2.0,2366.0,0.07,4400.76,2933.84,1466.92,2024,7,Jul,Q3
ORD101832,2025-03-27,Clothing,T-Shirt,North,Corporate,COD,5.0,1804.0,0.03,8749.4,5231.6,3517.7999999999993,2025,3,Mar,Q1
ORD101833,2024-10-17,Home & Kitchen,Vacuum Cleaner,South,Consumer,UPI,2.0,5462.0,0.27,7974.52,7209.84,764.6800000000003,2024,10,Oct,Q4
ORD101834,2024-04-30,Unknown,Coffee Maker,East,Small Business,UPI,3.0,5275.0,0.28,11394.0,10444.5,949.5,2024,4,Apr,Q2
ORD101835,2024-11-16,Beauty,Shampoo,Central,Consumer,Debit Card,5.0,1169.0,0.23,4500.65,3039.4,1461.2499999999995,2024,11,Nov,Q4
ORD101836,2025-08-05,Clothing,Jeans,West,Small Business,Credit Card,4.0,2208.0,0.23,6800.64,5122.56,1678.08,2025,8,Aug,Q3
ORD101837,2024-02-05,Sports,Dumbbells,North,Consumer,UPI,2.0,2423.0,0.11,4312.94,3004.52,1308.4199999999996,2024,2,Feb,Q1
ORD101838,2024-10-09,Beauty,Moisturizer,West,Consumer,Net Banking,2.0,1244.0,0.27,1816.24,1293.76,522.48,2024,10,Oct,Q4
ORD101839,2024-11-11,Sports,Yoga Mat,North,Consumer,UPI,3.0,2762.0,0.03,8037.42,5137.32,2900.1000000000004,2024,11,Nov,Q4
ORD101840,2025-03-22,Home & Kitchen,Coffee Maker,East,Corporate,Credit Card,3.0,3365.0,0.29,7167.45,6662.7,504.75,2025,3,Mar,Q1
ORD101841,2024-06-09,Electronics,Smartwatch,Central,Consumer,UPI,4.0,17638.0,0.19,57147.12,53619.52,3527.600000000006,2024,6,Jun,Q2
ORD101842,2025-08-25,Sports,Cricket Bat,East,Consumer,Net Banking,1.0,2523.0,0.1,2270.7,1564.26,706.4399999999998,2025,8,Aug,Q3
ORD101843,2025-06-05,Electronics,Smartphone,East,Corporate,Debit Card,4.0,32917.0,0.15,111917.8,100067.68,11850.12000000001,2025,6,Jun,Q2
ORD101844,2024-12-09,Electronics,Tablet,Unknown,Consumer,Debit Card,2.0,27630.0,0.24,41997.6,41997.6,0.0,2024,12,Dec,Q4
ORD101845,2024-01-25,Home & Kitchen,Vacuum Cleaner,North,Corporate,UPI,4.0,5040.0,0.28,14515.2,13305.6,1209.6000000000004,2024,1,Jan,Q1
ORD101846,2024-11-19,Clothing,T-Shirt,Central,Small Business,Net Banking,5.0,2255.0,0.13,9809.25,6539.5,3269.75,2024,11,Nov,Q4
ORD101847,2024-05-02,Clothing,Dress,West,Consumer,Unknown,5.0,1814.0,0.23,6983.9,5260.6,1723.2999999999993,2024,5,May,Q2
ORD101848,2024-01-29,Beauty,Moisturizer,West,Consumer,Credit Card,5.0,1591.0,0.2,6364.0,4136.6,2227.3999999999996,2024,1,Jan,Q1
ORD101849,2024-08-13,Beauty,Shampoo,East,Consumer,Net Banking,2.0,1016.0,0.21,1605.28,1056.64,548.6399999999999,2024,8,Aug,Q3
ORD101850,2024-03-14,Sports,Dumbbells,North,Corporate,Net Banking,2.0,2321.0,0.03,4502.74,2878.04,1624.6999999999998,2024,3,Mar,Q1
ORD101851,2024-10-21,Sports,Yoga Mat,East,Consumer,UPI,3.0,1543.0,0.15,3934.65,2869.98,1064.67,2024,10,Oct,Q4
ORD101852,2025-01-25,Sports,Cricket Bat,South,Consumer,UPI,5.0,1880.0,0.14,8084.0,5828.0,2256.0,2025,1,Jan,Q1
ORD101853,2024-01-26,Sports,Running Shoes,East,Consumer,Credit Card,1.0,3093.0,0.27,2257.89,1917.66,340.2299999999998,2024,1,Jan,Q1
ORD101854,2024-06-03,Beauty,Perfume,Central,Corporate,COD,1.0,1322.0,0.19,1070.82,687.44,383.3799999999999,2024,6,Jun,Q2
ORD101855,2025-06-24,Sports,Running Shoes,East,Consumer,UPI,4.0,3208.0,0.08,11805.44,7955.84,3849.6000000000004,2025,6,Jun,Q2
ORD101856,2025-04-05,Beauty,Makeup Kit,West,Consumer,UPI,2.0,937.0,0.03,1817.78,974.48,843.3,2025,4,Apr,Q2
ORD101857,2025-07-24,Sports,Running Shoes,West,Consumer,UPI,3.0,3863.0,0.13,10082.43,7185.18,2897.25,2025,7,Jul,Q3
ORD101858,2025-01-17,Home & Kitchen,Blender,East,Consumer,Net Banking,1.0,5169.0,0.28,3721.68,3411.54,310.1399999999999,2025,1,Jan,Q1
ORD101859,2024-06-25,Sports,Dumbbells,East,Consumer,Debit Card,1.0,2665.0,0.29,1892.15,1652.3,239.85000000000014,2024,6,Jun,Q2
ORD101860,2025-05-03,Sports,Yoga Mat,East,Consumer,Unknown,4.0,1884.0,0.24,5727.36,4672.32,1055.04,2025,5,May,Q2
ORD101861,2025-10-18,Beauty,Shampoo,West,Consumer,UPI,1.0,850.0,0.17,705.5,442.0,263.5,2025,10,Oct,Q4
ORD101862,2025-07-05,Beauty,Perfume,West,Corporate,Debit Card,5.0,1343.0,0.02,6580.7,3491.8,3088.8999999999996,2025,7,Jul,Q3
ORD101863,2025-12-08,Beauty,Perfume,Central,Consumer,COD,3.0,1748.0,0.17,4352.52,2726.88,1625.6400000000003,2025,12,Dec,Q4
ORD101864,2025-05-17,Electronics,Tablet,South,Consumer,UPI,2.0,26245.0,0.15,44616.5,39892.4,4724.0999999999985,2025,5,May,Q2
ORD101865,2025-04-07,Clothing,T-Shirt,West,Consumer,Net Banking,1.0,2635.0,0.16,2213.4,1528.3,685.1000000000001,2025,4,Apr,Q2
ORD101866,2024-04-11,Beauty,Perfume,Unknown,Consumer,UPI,2.0,1066.0,0.18,1748.24,1108.64,639.5999999999999,2024,4,Apr,Q2
ORD101867,2024-11-18,Home & Kitchen,Cookware Set,Central,Consumer,Debit Card,1.0,4635.0,0.05,4403.25,3059.1,1344.15,2024,11,Nov,Q4
ORD101868,2025-09-08,Sports,Yoga Mat,Central,Corporate,Credit Card,1.0,3312.0,0.24,2517.12,2053.44,463.67999999999984,2025,9,Sep,Q3
ORD101869,2024-11-13,Clothing,Sneakers,Central,Consumer,COD,2.0,1926.0,0.18,3158.64,2234.16,924.48,2024,11,Nov,Q4
ORD101870,2025-10-19,Clothing,Jeans,Central,Corporate,UPI,3.0,1836.0,0.11,4902.12,3194.64,1707.48,2025,10,Oct,Q4
ORD101871,2024-10-29,Home & Kitchen,Cookware Set,Central,Consumer,COD,4.0,5665.0,0.26,16768.4,14955.6,1812.800000000001,2024,10,Oct,Q4
ORD101872,2025-04-16,Clothing,Jeans,South,Consumer,UPI,4.0,1899.0,0.21,6000.84,4405.68,1595.1599999999999,2025,4,Apr,Q2
ORD101873,2025-12-13,Electronics,Tablet,West,Consumer,Credit Card,3.0,21066.0,0.15,53718.3,48030.48,5687.82,2025,12,Dec,Q4
ORD101874,2025-12-08,Home & Kitchen,Vacuum Cleaner,West,Consumer,COD,1.0,3747.0,0.23,2885.19,2473.02,412.1700000000001,2025,12,Dec,Q4
ORD101875,2024-09-12,Home & Kitchen,Air Fryer,North,Corporate,UPI,4.0,3418.0,0.16,11484.48,9023.52,2460.959999999999,2024,9,Sep,Q3
ORD101876,2024-11-06,Sports,Yoga Mat,North,Consumer,Net Banking,3.0,2958.0,0.27,6478.02,5501.88,976.1400000000003,2024,11,Nov,Q4
ORD101877,2025-12-25,Home & Kitchen,Blender,North,Small Business,Debit Card,4.0,5240.0,0.13,18235.2,13833.6,4401.6,2025,12,Dec,Q4
ORD101878,2024-05-20,Home & Kitchen,Cookware Set,Central,Consumer,UPI,5.0,4175.0,0.11,18578.75,13777.5,4801.25,2024,5,May,Q2
ORD101879,2024-04-28,Sports,Cricket Bat,North,Consumer,Credit Card,3.0,2165.0,0.16,6300.15,4026.9,2273.2499999999995,2024,4,Apr,Q2
ORD101880,2025-04-03,Unknown,Sneakers,Unknown,Consumer,COD,3.0,2378.0,0.16,6011.28,3961.98,2049.2999999999997,2025,4,Apr,Q2
ORD101881,2025-10-22,Sports,Football,Central,Corporate,Debit Card,3.0,2474.0,0.11,6605.58,4601.64,2003.9399999999996,2025,10,Oct,Q4
ORD101882,2025-01-22,Electronics,Smartwatch,South,Consumer,COD,3.0,17798.0,0.28,38443.68,40579.44,-2135.760000000002,2025,1,Jan,Q1
ORD101883,2024-04-11,Sports,Football,Unknown,Corporate,Net Banking,5.0,1801.0,0.03,8734.85,5583.1,3151.75,2024,4,Apr,Q2
ORD101884,2024-10-16,Sports,Dumbbells,West,Consumer,Net Banking,5.0,2062.0,0.28,7423.2,6392.2,1031.0,2024,10,Oct,Q4
ORD101885,2024-11-27,Sports,Dumbbells,East,Corporate,Credit Card,3.0,2999.0,0.27,6567.81,5578.14,989.6700000000001,2024,11,Nov,Q4
ORD101886,2024-04-27,Home & Kitchen,Air Fryer,East,Corporate,COD,4.0,4559.0,0.1,16412.4,12035.76,4376.640000000001,2024,4,Apr,Q2
ORD101887,2024-04-18,Home & Kitchen,Coffee Maker,West,Consumer,UPI,1.0,3374.0,0.22,2631.72,2226.84,404.87999999999965,2024,4,Apr,Q2
ORD101888,2024-02-12,Clothing,Jacket,North,Consumer,Net Banking,2.0,1696.0,0.17,2815.36,1967.36,848.0000000000002,2024,2,Feb,Q1
ORD101889,2024-04-05,Beauty,Face Serum,West,Corporate,Unknown,2.0,1488.0,0.1,2678.4,1547.52,1130.88,2024,4,Apr,Q2
ORD101890,2025-04-30,Electronics,Laptop,East,Consumer,COD,3.0,23330.0,0.28,50392.799999999996,53192.4,-2799.600000000006,2025,4,Apr,Q2
ORD101891,2025-02-17,Home & Kitchen,Vacuum Cleaner,South,Small Business,COD,1.0,4174.0,0.24,3172.24,2754.84,417.39999999999964,2025,2,Feb,Q1
ORD101892,2025-07-27,Sports,Running Shoes,South,Consumer,Debit Card,2.0,3200.0,0.12,5632.0,3968.0,1664.0,2025,7,Jul,Q3
ORD101893,2024-07-17,Home & Kitchen,Blender,West,Consumer,Debit Card,1.0,3726.0,0.07,3465.18,2459.16,1006.02,2024,7,Jul,Q3
ORD101894,2025-02-12,Beauty,Face Serum,Central,Consumer,UPI,3.0,1284.0,0.17,3197.16,2003.04,1194.12,2025,2,Feb,Q1
ORD101895,2025-06-21,Electronics,Tablet,West,Consumer,Credit Card,5.0,23835.0,0.28,85806.0,90573.0,-4767.0,2025,6,Jun,Q2
ORD101896,2024-02-10,Beauty,Perfume,East,Consumer,Debit Card,2.0,950.0,0.29,1349.0,988.0,361.0,2024,2,Feb,Q1
ORD101897,2025-10-20,Home & Kitchen,Cookware Set,Unknown,Consumer,UPI,1.0,3565.0,0.21,2816.35,2352.9,463.4499999999998,2025,10,Oct,Q4
ORD101898,2024-05-18,Clothing,Jeans,South,Consumer,Net Banking,3.0,2024.0,0.27,4432.56,3521.76,910.8000000000002,2024,5,May,Q2
ORD101899,2024-09-19,Electronics,Laptop,North,Consumer,COD,4.0,22500.0,0.22,70200.0,68400.0,1800.0,2024,9,Sep,Q3
ORD101900,2024-11-17,Electronics,Smartphone,East,Consumer,UPI,5.0,18157.0,0.24,68996.6,68996.6,0.0,2024,11,Nov,Q4
ORD101901,2025-10-19,Beauty,Perfume,East,Consumer,Credit Card,3.0,1101.0,0.22,2576.34,1717.56,858.7800000000002,2025,10,Oct,Q4
ORD101902,2024-01-14,Electronics,Smartphone,East,Consumer,UPI,5.0,23092.0,0.1,103914.0,87749.6,16164.399999999994,2024,1,Jan,Q1
ORD101903,2025-02-09,Sports,Football,East,Consumer,Credit Card,5.0,2711.0,0.15,11521.75,8404.1,3117.6499999999996,2025,2,Feb,Q1
ORD101904,2024-09-13,Home & Kitchen,Air Fryer,West,Small Business,UPI,5.0,5330.0,0.06,25051.0,17589.0,7462.0,2024,9,Sep,Q3
ORD101905,2024-10-25,Beauty,Moisturizer,South,Consumer,COD,3.0,1727.0,0.09,4714.71,2694.12,2020.5900000000001,2024,10,Oct,Q4
ORD101906,2025-10-19,Home & Kitchen,Blender,West,Consumer,Debit Card,1.0,4380.0,0.03,4248.6,2890.8,1357.8000000000002,2025,10,Oct,Q4
ORD101907,2024-10-13,Electronics,Smartwatch,Central,Corporate,Debit Card,1.0,19469.0,0.07,18106.17,14796.44,3309.7299999999977,2024,10,Oct,Q4
ORD101908,2024-07-06,Home & Kitchen,Vacuum Cleaner,East,Consumer,Debit Card,4.0,2315.0,0.07,8611.8,6111.6,2500.199999999999,2024,7,Jul,Q3
ORD101909,2024-03-02,Beauty,Makeup Kit,North,Small Business,Credit Card,1.0,953.0,0.04,914.88,495.56,419.32,2024,3,Mar,Q1
ORD101910,2025-09-07,Beauty,Shampoo,East,Consumer,UPI,3.0,1317.0,0.26,2923.74,2054.52,869.2199999999998,2025,9,Sep,Q3
ORD101911,2024-01-30,Home & Kitchen,Blender,West,Consumer,Credit Card,5.0,3644.0,0.08,16762.4,12025.2,4737.200000000001,2024,1,Jan,Q1
ORD101912,2025-07-14,Sports,Dumbbells,West,Consumer,Credit Card,4.0,1660.0,0.09,6042.4,4116.8,1925.5999999999995,2025,7,Jul,Q3
ORD101913,2024-06-21,Beauty,Moisturizer,East,Consumer,Credit Card,3.0,1258.0,0.26,2792.76,1962.48,830.2800000000002,2024,6,Jun,Q2
ORD101914,2025-09-08,Clothing,Sneakers,Central,Consumer,UPI,1.0,1365.0,0.26,1010.1,791.7,218.39999999999998,2025,9,Sep,Q3
ORD101915,2024-02-19,Beauty,Moisturizer,East,Corporate,COD,1.0,1326.0,0.15,1127.1,689.52,437.5799999999999,2024,2,Feb,Q1
ORD101916,2024-01-19,Electronics,Tablet,East,Consumer,COD,4.0,18534.0,0.16,62274.24,56343.36,5930.879999999997,2024,1,Jan,Q1
ORD101917,2024-11-22,Electronics,Laptop,South,Small Business,Debit Card,1.0,27892.0,0.22,21755.76,21197.92,557.8400000000001,2024,11,Nov,Q4
ORD101918,2024-10-13,Electronics,Headphones,East,Consumer,Net Banking,1.0,20429.0,0.07,18998.97,15526.04,3472.9300000000003,2024,10,Oct,Q4
ORD101919,2025-04-17,Home & Kitchen,Blender,Central,Small Business,Debit Card,4.0,3430.0,0.14,11799.2,9055.2,2744.0,2025,4,Apr,Q2
ORD101920,2024-06-02,Home & Kitchen,Blender,East,Consumer,Credit Card,1.0,4827.0,0.11,4296.03,3185.82,1110.2099999999996,2024,6,Jun,Q2
ORD101921,2024-06-12,Electronics,Smartwatch,West,Consumer,Net Banking,3.0,25101.0,0.13,65513.61,57230.28,8283.330000000002,2024,6,Jun,Q2
ORD101922,2024-02-21,Beauty,Perfume,South,Small Business,Net Banking,2.0,1178.0,0.13,2049.72,1225.12,824.5999999999999,2024,2,Feb,Q1
ORD101923,2024-12-10,Clothing,Jacket,East,Consumer,Net Banking,5.0,1583.0,0.11,7044.35,4590.7,2453.6500000000005,2024,12,Dec,Q4
ORD101924,2024-01-19,Beauty,Makeup Kit,Unknown,Consumer,Unknown,4.0,1214.0,0.02,4758.88,2525.12,2233.76,2024,1,Jan,Q1
ORD101925,2024-03-05,Home & Kitchen,Blender,South,Corporate,Credit Card,1.0,5205.0,0.27,3799.65,3435.3,364.3499999999999,2024,3,Mar,Q1
ORD101926,2024-07-04,Clothing,Dress,North,Consumer,COD,4.0,1797.0,0.1,6469.2,4169.04,2300.16,2024,7,Jul,Q3
ORD101927,2025-12-29,Home & Kitchen,Blender,West,Consumer,COD,5.0,3977.0,0.17,16504.55,13124.1,3380.449999999999,2025,12,Dec,Q4
ORD101928,2024-04-09,Clothing,Jeans,South,Consumer,UPI,1.0,2144.0,0.13,1865.28,1243.52,621.76,2024,4,Apr,Q2
ORD101929,2024-11-17,Clothing,Sneakers,East,Corporate,Credit Card,5.0,2251.0,0.04,10804.8,6527.9,4276.9,2024,11,Nov,Q4
ORD101930,2024-08-10,Sports,Running Shoes,Central,Consumer,UPI,1.0,3172.0,0.15,2696.2,1966.64,729.5599999999997,2024,8,Aug,Q3
ORD101931,2025-09-28,Sports,Football,South,Corporate,Net Banking,4.0,2842.0,0.16,9549.12,7048.16,2500.960000000001,2025,9,Sep,Q3
ORD101932,2024-11-27,Electronics,Smartphone,South,Consumer,Debit Card,1.0,22588.0,0.02,22136.24,17166.88,4969.360000000001,2024,11,Nov,Q4
ORD101933,2025-03-16,Home & Kitchen,Blender,North,Consumer,Debit Card,5.0,3504.0,0.08,16118.4,11563.2,4555.199999999999,2025,3,Mar,Q1
ORD101934,2024-04-03,Beauty,Moisturizer,East,Consumer,Credit Card,1.0,1362.0,0.06,1280.28,708.24,572.04,2024,4,Apr,Q2
ORD101935,2024-10-12,Beauty,Shampoo,East,Corporate,Net Banking,4.0,1512.0,0.06,5685.12,3144.96,2540.16,2024,10,Oct,Q4
ORD101936,2025-09-10,Home & Kitchen,Vacuum Cleaner,West,Small Business,COD,1.0,4161.0,0.13,3620.07,2746.26,873.81,2025,9,Sep,Q3
ORD101937,2024-03-17,Beauty,Face Serum,South,Consumer,UPI,5.0,1458.0,0.21,5759.1,3790.8,1968.3000000000002,2024,3,Mar,Q1
ORD101938,2025-11-07,Home & Kitchen,Air Fryer,North,Consumer,Net Banking,4.0,5215.0,0.17,17313.8,13767.6,3546.199999999999,2025,11,Nov,Q4
ORD101939,2024-10-29,Electronics,Smartwatch,North,Consumer,Credit Card,1.0,17265.0,0.25,12948.75,13121.4,-172.64999999999964,2024,10,Oct,Q4
ORD101940,2024-11-29,Beauty,Makeup Kit,South,Consumer,COD,5.0,719.0,0.07,3343.35,1869.4,1473.9499999999998,2024,11,Nov,Q4
ORD101941,2024-02-16,Home & Kitchen,Cookware Set,East,Consumer,Debit Card,4.0,4076.0,0.17,13532.32,10760.64,2771.6800000000003,2024,2,Feb,Q1
ORD101942,2025-06-13,Sports,Cricket Bat,South,Consumer,UPI,4.0,3119.0,0.2,9980.8,7735.12,2245.6799999999994,2025,6,Jun,Q2
ORD101943,2024-09-07,Clothing,Dress,South,Consumer,UPI,2.0,1535.0,0.15,2609.5,1780.6,828.9000000000001,2024,9,Sep,Q3
ORD101944,2025-12-09,Electronics,Laptop,East,Consumer,Net Banking,3.0,20307.0,0.07,56656.53,46299.96,10356.57,2025,12,Dec,Q4
ORD101945,2024-07-25,Sports,Dumbbells,South,Consumer,Net Banking,1.0,2769.0,0.06,2602.86,1716.78,886.0800000000002,2024,7,Jul,Q3
ORD101946,2025-02-28,Unknown,Jacket,Unknown,Small Business,Debit Card,5.0,2378.0,0.16,15195.05,9085.7,6109.3499999999985,2025,2,Feb,Q1
ORD101947,2024-09-04,Sports,Running Shoes,East,Consumer,Credit Card,5.0,1545.0,0.12,6798.0,4789.5,2008.5,2024,9,Sep,Q3
ORD101948,2024-01-25,Home & Kitchen,Air Fryer,Central,Consumer,COD,1.0,5902.0,0.24,4485.52,3895.32,590.2000000000003,2024,1,Jan,Q1
ORD101949,2024-07-26,Sports,Running Shoes,South,Consumer,COD,5.0,2541.0,0.08,11688.6,7877.1,3811.5,2024,7,Jul,Q3
ORD101950,2025-08-22,Sports,Yoga Mat,Central,Small Business,Net Banking,3.0,3214.0,0.14,8292.12,5978.04,2314.080000000001,2025,8,Aug,Q3
ORD101951,2025-05-03,Clothing,Sneakers,East,Consumer,COD,2.0,1538.0,0.24,2337.76,1784.08,553.6800000000003,2025,5,May,Q2
ORD101952,2025-04-05,Electronics,Tablet,North,Consumer,Debit Card,2.0,28261.0,0.09,51435.02,42956.72,8478.299999999996,2025,4,Apr,Q2
ORD101953,2024-04-07,Beauty,Face Serum,East,Consumer,Credit Card,4.0,754.0,0.14,2593.76,1568.32,1025.4400000000003,2024,4,Apr,Q2
ORD101954,2025-10-12,Beauty,Makeup Kit,East,Consumer,Credit Card,1.0,667.0,0.27,486.91,346.84,140.07000000000005,2025,10,Oct,Q4
ORD101955,2025-08-19,Home & Kitchen,Vacuum Cleaner,Central,Consumer,Net Banking,2.0,4854.0,0.03,9416.76,6407.28,3009.4800000000005,2025,8,Aug,Q3
ORD101956,2024-11-06,Sports,Cricket Bat,Central,Small Business,Net Banking,5.0,3549.0,0.21,14018.55,11001.9,3016.6499999999996,2024,11,Nov,Q4
ORD101957,2024-07-13,Electronics,Smartwatch,West,Consumer,Net Banking,4.0,21424.0,0.2,68556.8,65128.96,3427.840000000004,2024,7,Jul,Q3
ORD101958,2025-05-16,Home & Kitchen,Vacuum Cleaner,North,Consumer,Net Banking,2.0,4471.0,0.18,7332.44,5901.72,1430.7199999999993,2025,5,May,Q2
ORD101959,2025-09-05,Electronics,Smartphone,North,Corporate,COD,4.0,22444.0,0.07,83491.68,68229.76,15261.919999999998,2025,9,Sep,Q3
ORD101960,2024-01-11,Electronics,Tablet,North,Consumer,Unknown,1.0,19917.0,0.16,16730.28,15136.92,1593.3599999999988,2024,1,Jan,Q1
ORD101961,2024-05-12,Sports,Running Shoes,North,Consumer,Net Banking,2.0,2718.0,0.15,4620.6,3370.32,1250.2800000000002,2024,5,May,Q2
ORD101962,2025-01-16,Home & Kitchen,Coffee Maker,Unknown,Consumer,UPI,5.0,6204.0,0.28,22334.4,20473.2,1861.2000000000007,2025,1,Jan,Q1
ORD101963,2025-12-20,Beauty,Face Serum,South,Consumer,Debit Card,3.0,1128.0,0.16,2842.56,1759.68,1082.8799999999999,2025,12,Dec,Q4
ORD101964,2024-05-11,Beauty,Perfume,East,Corporate,Debit Card,4.0,1700.0,0.04,6528.0,3536.0,2992.0,2024,5,May,Q2
ORD101965,2025-10-21,Home & Kitchen,Coffee Maker,West,Consumer,COD,3.0,3921.0,0.03,11410.11,7763.58,3646.5300000000007,2025,10,Oct,Q4
ORD101966,2024-10-07,Home & Kitchen,Air Fryer,West,Corporate,Credit Card,3.0,4868.0,0.14,12559.44,9638.64,2920.800000000001,2024,10,Oct,Q4
ORD101967,2024-08-10,Beauty,Shampoo,North,Consumer,COD,3.0,1600.0,0.24,3648.0,2496.0,1152.0,2024,8,Aug,Q3
ORD101968,2024-02-09,Beauty,Face Serum,Unknown,Consumer,Net Banking,3.0,1467.0,0.15,3740.85,2288.52,1452.33,2024,2,Feb,Q1
ORD101969,2025-06-28,Electronics,Smartwatch,North,Consumer,Debit Card,4.0,23670.0,0.03,91839.6,71956.8,19882.800000000003,2025,6,Jun,Q2
ORD101970,2025-06-27,Electronics,Laptop,South,Corporate,Debit Card,2.0,25705.0,0.08,47297.2,39071.6,8225.599999999999,2025,6,Jun,Q2
ORD101971,2025-07-18,Sports,Running Shoes,North,Corporate,UPI,5.0,2748.0,0.02,13465.2,8518.8,4946.4000000000015,2025,7,Jul,Q3
ORD101972,2025-02-09,Sports,Football,Unknown,Corporate,UPI,1.0,3300.0,0.28,4752.0,4092.0,660.0,2025,2,Feb,Q1
ORD101973,2024-12-06,Home & Kitchen,Coffee Maker,West,Consumer,Credit Card,1.0,4877.0,0.25,3657.75,3218.82,438.92999999999984,2024,12,Dec,Q4
ORD101974,2025-01-26,Beauty,Moisturizer,East,Consumer,COD,2.0,1035.0,0.09,1883.7,1076.4,807.3,2025,1,Jan,Q1
ORD101975,2024-10-14,Beauty,Makeup Kit,Central,Consumer,Credit Card,3.0,1096.0,0.04,3156.48,1709.76,1446.72,2024,10,Oct,Q4
ORD101976,2024-11-27,Clothing,Jacket,North,Corporate,Debit Card,3.0,1411.0,0.12,3725.04,2455.14,1269.9,2024,11,Nov,Q4
ORD101977,2024-02-16,Electronics,Headphones,East,Consumer,UPI,3.0,23289.0,0.12,61482.96,53098.92,8384.04,2024,2,Feb,Q1
ORD101978,2025-03-24,Home & Kitchen,Coffee Maker,South,Consumer,COD,1.0,5400.0,0.22,4212.0,3564.0,648.0,2025,3,Mar,Q1
ORD101979,2024-12-16,Electronics,Smartwatch,West,Small Business,Net Banking,1.0,12404.0,0.12,10915.52,9427.04,1488.4799999999996,2024,12,Dec,Q4
ORD101980,2025-11-11,Clothing,T-Shirt,South,Consumer,Debit Card,5.0,1529.0,0.26,5657.3,4434.1,1223.1999999999998,2025,11,Nov,Q4
ORD101981,2024-10-28,Electronics,Headphones,South,Consumer,COD,2.0,32452.0,0.21,51274.16,49327.04,1947.1200000000026,2024,10,Oct,Q4
ORD101982,2024-04-19,Beauty,Face Serum,South,Corporate,Debit Card,1.0,1321.0,0.13,1149.27,686.92,462.35,2024,4,Apr,Q2
ORD101983,2025-01-15,Clothing,Sneakers,North,Consumer,UPI,4.0,1468.0,0.2,4697.6,3405.76,1291.8400000000001,2025,1,Jan,Q1
ORD101984,2025-09-09,Clothing,Dress,East,Small Business,UPI,3.0,1800.5,0.19,4375.215,2956.26,1418.955,2025,9,Sep,Q3
ORD101985,2025-11-29,Beauty,Makeup Kit,West,Consumer,Credit Card,2.0,1460.0,0.06,2744.8,1518.4,1226.4,2025,11,Nov,Q4
ORD101986,2024-11-18,Electronics,Laptop,North,Consumer,UPI,4.0,11167.0,0.2,35734.4,33947.68,1786.7200000000012,2024,11,Nov,Q4
ORD101987,2024-04-16,Clothing,Sneakers,North,Consumer,Credit Card,1.0,1741.0,0.1,1566.9,1009.78,557.1200000000001,2024,4,Apr,Q2
ORD101988,2024-08-03,Electronics,Tablet,East,Corporate,COD,3.0,26709.0,0.2,64101.6,60896.52,3205.0800000000017,2024,8,Aug,Q3
ORD101989,2024-01-28,Beauty,Makeup Kit,West,Consumer,Credit Card,1.0,902.0,0.22,703.56,469.04,234.51999999999992,2024,1,Jan,Q1
ORD101990,2024-08-25,Electronics,Laptop,East,Consumer,COD,5.0,17080.0,0.18,70028.0,64904.0,5124.0,2024,8,Aug,Q3
ORD101991,2025-10-27,Beauty,Face Serum,South,Consumer,Debit Card,5.0,1457.0,0.17,6046.55,3788.2,2258.3500000000004,2025,10,Oct,Q4
ORD101992,2025-09-28,Beauty,Perfume,North,Consumer,COD,3.0,1414.0,0.27,3096.66,2205.84,890.8199999999997,2025,9,Sep,Q3
ORD101993,2024-11-24,Clothing,Dress,Central,Consumer,Debit Card,1.0,1120.0,0.06,1052.8,649.6,403.19999999999993,2024,11,Nov,Q4
ORD101994,2025-07-10,Electronics,Smartwatch,North,Consumer,UPI,2.0,15913.0,0.18,26097.32,24187.76,1909.5600000000013,2025,7,Jul,Q3
